Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-MAR-2022|TELE01BCN3|OBLIGASI BKLJT I TIPHONE THP III TAHUN 2017 SERI B|CORPORATE BOND|IDA0000815B1|TIPHONE MOBILE INDONESIA Tbk, PT|ACTIVE|IDX|03-JUL-2017|IDR|Electronic||31-DEC-2030|||1|FIXED|SEMI-ANNUAL|||231000000000|231000000000|231000000000|100|0|100|RETAIL TRADE|1
31-MAR-2022|TELE01CCN2|OBLIGASI BKLJ I TIPHONE TAHAP II TAHUN 2016 SERI C|CORPORATE BOND|IDA0000766C4|TIPHONE MOBILE INDONESIA Tbk, PT|ACTIVE|IDX|17-OCT-2016|IDR|Electronic||31-DEC-2030|||1|FIXED|SEMI-ANNUAL|||110000000000|110000000000|110000000000|100|0|100|RETAIL TRADE|1
31-MAR-2022|TELE02CN2|OBLIGASI BERKELANJUTAN II TIPHONE TAHAP II TAHUN 2019|CORPORATE BOND|IDA000101109|TIPHONE MOBILE INDONESIA Tbk, PT|ACTIVE|IDX|20-SEP-2019|IDR|Electronic||31-DEC-2030|||1|FIXED|SEMI-ANNUAL|||500000000000|500000000000|500000000000|100|0|100|RETAIL TRADE|1
31-MAR-2022|TINS01ACN2|OBLIGASI BERKELANJUTAN I TIMAH TAHAP II TAHUN 2019 SERI A|CORPORATE BOND|IDA0001005A0|TIMAH Tbk, PT|ACTIVE|IDX|16-AUG-2019|IDR|Electronic||15-AUG-2022|||8.5|FIXED|3 MONTHS|||307200000000|307200000000|307200000000|100|0|100|METAL AND MINERAL MINING|1
31-MAR-2022|TINS01BCN1|OBLIGASI BKLJT I TIMAH TAHAP I TAHUN 2017 SERI B|CORPORATE BOND|IDA0000846B6|TIMAH Tbk, PT|ACTIVE|IDX|29-SEP-2017|IDR|Electronic||28-SEP-2022|||8.75|FIXED|3 MONTHS|||626000000000|626000000000|626000000000|100|0|100|METAL AND MINERAL MINING|1
31-MAR-2022|TINS01BCN2|OBLIGASI BERKELANJUTAN I TIMAH TAHAP II TAHUN 2019 SERI B|CORPORATE BOND|IDA0001005B8|TIMAH Tbk, PT|ACTIVE|IDX|16-AUG-2019|IDR|Electronic||15-AUG-2024|||8.75|FIXED|3 MONTHS|||493000000000|493000000000|493000000000|100|0|100|METAL AND MINERAL MINING|1
31-MAR-2022|TLKM01ACN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI A|CORPORATE BOND|IDA0000689A2|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2022|||9.925|FIXED|3 MONTHS|||2200000000000|2200000000000|2200000000000|100|0|100|TELECOMUNICATION|1
31-MAR-2022|TLKM01BCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI B|CORPORATE BOND|IDA0000689B0|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2025|||10.25|FIXED|3 MONTHS|||2100000000000|2100000000000|2100000000000|100|0|100|TELECOMUNICATION|1
31-MAR-2022|TLKM01CCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI C|CORPORATE BOND|IDA0000689C8|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2030|||10.6|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|TELECOMUNICATION|1
31-MAR-2022|TLKM01DCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI D|CORPORATE BOND|IDA0000689D6|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2045|||11|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|TELECOMUNICATION|1
31-MAR-2022|TPIA01BCN1|OBL BKL I CHANDRA ASRI PETROCHEM. THP I TH17 SR B|CORPORATE BOND|IDA0000874B8|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||12-DEC-2022|||9.1|FIXED|3 MONTHS|||120250000000|120250000000|120250000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA01BCN2|OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR B|CORPORATE BOND|IDA0000884B7|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|02-MAR-2018|IDR|Electronic||01-MAR-2023|||8.25|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA01CCN1|OBL BKL I CHANDRA ASRI PETROCHEM. THP I TH17 SR C|CORPORATE BOND|IDA0000874C6|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||12-DEC-2024|||9.75|FIXED|3 MONTHS|||229750000000|229750000000|229750000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA01CCN2|OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR C|CORPORATE BOND|IDA0000884C5|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|02-MAR-2018|IDR|Electronic||01-MAR-2025|||9|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA02CN2|OBLIGASI BERKELANJUTAN II CHANDRA ASRI PETROCHEMICAL TAHAP II TAHUN 2019|CORPORATE BOND|IDA000098008|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|31-MAY-2019|IDR|Electronic||29-MAY-2022|||9.5|FIXED|3 MONTHS|||750000000000|750000000000|750000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA02CN3|OBLIGASI BERKELANJUTAN II CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2020|CORPORATE BOND|IDA000104400|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-FEB-2020|IDR|Electronic||12-FEB-2025|||8.7|FIXED|3 MONTHS|||750000000000|750000000000|750000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03ACN1|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001089A4|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|27-AUG-2020|IDR|Electronic||26-AUG-2023|||8.2|FIXED|3 MONTHS|||528800000000|528800000000|528800000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03ACN3|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2021 SERI A|CORPORATE BOND|IDA0001146A2|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|16-APR-2021|IDR|Electronic||15-APR-2024|||7.8|FIXED|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03ACN4|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP IV TAHUN 2021 SERI A|CORPORATE BOND|IDA0001187A6|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|01-NOV-2021|IDR|Electronic||29-OCT-2026|||7.2|FIXED|3 MONTHS|||266950000000|266950000000|266950000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03ACN5|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP V TAHUN 2022 SERI A|CORPORATE BOND|IDA0001213A0|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2027|||7.2|FIXED|3 MONTHS|||860000000000|860000000000|860000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03BCN1|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001089B2|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|27-AUG-2020|IDR|Electronic||26-AUG-2025|||8.7|FIXED|3 MONTHS|||357700000000|357700000000|357700000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03BCN3|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2021 SERI B|CORPORATE BOND|IDA0001146B0|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|16-APR-2021|IDR|Electronic||15-APR-2026|||8.5|FIXED|3 MONTHS|||587950000000|587950000000|587950000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03BCN4|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP IV TAHUN 2021 SERI B|CORPORATE BOND|IDA0001187B4|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|01-NOV-2021|IDR|Electronic||29-OCT-2028|||8.2|FIXED|3 MONTHS|||581500000000|581500000000|581500000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03BCN5|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP V TAHUN 2022 SERI B|CORPORATE BOND|IDA0001213B8|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2029|||8.1|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03CCN1|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001089C0|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|27-AUG-2020|IDR|Electronic||26-AUG-2027|||9.2|FIXED|3 MONTHS|||113500000000|113500000000|113500000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03CCN3|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2021 SERI C|CORPORATE BOND|IDA0001146C8|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|16-APR-2021|IDR|Electronic||15-APR-2028|||9|FIXED|3 MONTHS|||362050000000|362050000000|362050000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03CCN4|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP IV TAHUN 2021 SERI C|CORPORATE BOND|IDA0001187C2|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|01-NOV-2021|IDR|Electronic||29-OCT-2031|||9|FIXED|3 MONTHS|||151550000000|151550000000|151550000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03CCN5|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP V TAHUN 2022 SERI C|CORPORATE BOND|IDA0001213C6|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2032|||8.8|FIXED|3 MONTHS|||240000000000|240000000000|240000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TPIA03CN2|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP II TAHUN 2020|CORPORATE BOND|IDA000111504|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|05-NOV-2020|IDR|Electronic||04-NOV-2023|||8.2|FIXED|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|CHEMICALS|1
31-MAR-2022|TRAC01CCN1|OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI C|CORPORATE BOND|IDA0000899C3|SERASI AUTORAYA, PT|ACTIVE|IDX|30-APR-2018|IDR|Electronic||27-APR-2023|||8.35|FIXED|3 MONTHS|||167000000000|167000000000|167000000000|100|0|100|TRANSPORTATION|1
31-MAR-2022|TUFI03BCN2|OBL BKL III MANDIRI TUNAS FINANCE THP II TH17 SR B|CORPORATE BOND|IDA0000811B0|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|07-JUN-2017|IDR|Electronic||06-JUN-2022|||8.85|FIXED|3 MONTHS|||240000000000|240000000000|240000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI04ACN2|OBLIGASI BERKELANJUTAN IV MANDIRI TUNAS FINANCE TAHAP II TAHUN 2019 SERI A|CORPORATE BOND|IDA0001002A7|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|29-JUL-2019|IDR|Electronic||26-JUL-2022|||8.9|FIXED|3 MONTHS|||1342000000000|1342000000000|1342000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI04BCN1|OBLIGASI BERKELANJUTAN IV MANDIRI TUNAS FINANCE TAHAP I TAHUN 2019 SERI B|CORPORATE BOND|IDA0000955B5|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|09-JAN-2019|IDR|Electronic||08-JAN-2024|||9.75|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI04BCN2|OBLIGASI BERKELANJUTAN IV MANDIRI TUNAS FINANCE TAHAP II TAHUN 2019 SERI B|CORPORATE BOND|IDA0001002B5|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|29-JUL-2019|IDR|Electronic||26-JUL-2024|||9.5|FIXED|3 MONTHS|||658000000000|658000000000|658000000000|99.85|0.15|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05ACN1|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001086A0|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|14-AUG-2020|IDR|Electronic||13-AUG-2023|||8|FIXED|3 MONTHS|||472000000000|472000000000|472000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05ACN2|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP II TAHUN 2021 SERI A|CORPORATE BOND|IDA0001150A4|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|21-MAY-2021|IDR|Electronic||20-MAY-2024|||7|FIXED|3 MONTHS|||915150000000|915150000000|915150000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05ACN3|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP III TAHUN 2022 SERI A|CORPORATE BOND|IDA0001209A8|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|24-FEB-2022|IDR|Electronic||23-FEB-2025|||5.9|FIXED|3 MONTHS|||851440000000|851440000000|851440000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05BCN1|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001086B8|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|14-AUG-2020|IDR|Electronic||13-AUG-2025|||8.6|FIXED|3 MONTHS|||386000000000|386000000000|386000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05BCN2|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001150B2|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|21-MAY-2021|IDR|Electronic||20-MAY-2026|||7.65|FIXED|3 MONTHS|||485700000000|485700000000|485700000000|99.18|0.82|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TUFI05BCN3|OBLIGASI BERKELANJUTAN V MANDIRI TUNAS FINANCE TAHAP III TAHUN 2022 SERI B|CORPORATE BOND|IDA0001209B6|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|24-FEB-2022|IDR|Electronic||23-FEB-2027|||6.75|FIXED|3 MONTHS|||376615000000|376615000000|376615000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|TYRO01A|OBLIGASI TAMARIS HYDRO I TAHUN 2022 SERI A|CORPORATE BOND|IDA0001217A1|TAMARIS HIDRO, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2025|||5.5|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|ENERGY|1
31-MAR-2022|TYRO01B|OBLIGASI TAMARIS HYDRO I TAHUN 2022 SERI B|CORPORATE BOND|IDA0001217B9|TAMARIS HIDRO, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2027|||7|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|ENERGY|1
31-MAR-2022|TYRO01C|OBLIGASI TAMARIS HYDRO I TAHUN 2022 SERI C|CORPORATE BOND|IDA0001217C7|TAMARIS HIDRO, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2029|||8.1|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|ENERGY|1
31-MAR-2022|USD-MKSU01AXJP|SURAT UTANG JANGKA PANJANG MAHKOTA SENTOSA UTAMA I TAHUN 2019 SERI A|CORPORATE BOND|IDA0001036A5|MAHKOTA SENTOSA UTAMA, PT|ACTIVE|||USD|Electronic||05-DEC-2029|||5|FIXED|SPECIFIC DATE|||62000000|62000000|62000000|100|0|100|PROPERTY AND REAL ESTATE|14357
31-MAR-2022|USD-MKSU01BXJP|SURAT UTANG JANGKA PANJANG MAHKOTA SENTOSA UTAMA I TAHUN 2019 SERI B|CORPORATE BOND|IDA0001036B3|MAHKOTA SENTOSA UTAMA, PT|ACTIVE|||USD|Electronic||05-DEC-2029|||5|FIXED|SPECIFIC DATE|||56000000|56000000|56000000|100|0|100|PROPERTY AND REAL ESTATE|14357
31-MAR-2022|PTSN|SAT NUSAPERSADA Tbk|EQUITY|ID1000107808|SAT NUSAPERSADA Tbk, PT|ACTIVE|IDX|08-NOV-2007|IDR|Electronic||||||||50|5314344000|||1594164000|4.38|25.61|30|ELECTRONICS|224
31-MAR-2022|PTSP|PIONEERINDO GOURMET INTERNATIONAL Tbk|EQUITY|ID1000064108|PIONEERINDO GOURMET INTERNATIONAL Tbk, PT|ACTIVE|IDX|30-MAY-1994|IDR|Electronic|05-FEB-2001|||||||500|220808000|||220548100|43.15|56.74|99.88|RESTAURANT, HOTEL & TOURISM|6000
31-MAR-2022|PUDP|PUDJIADI PRESTIGE Tbk|EQUITY|ID1000080609|PUDJIADI PRESTIGE Tbk, PT|ACTIVE|IDX|18-NOV-1994|IDR|Electronic|25-MAR-2002|||||||500|329560000|||320133818|96.06|1.07|97.14|PROPERTY AND REAL ESTATE|326
31-MAR-2022|PURA|PUTRA RAJAWALI KENCANA Tbk|EQUITY|ID1000153901|PUTRA RAJAWALI KENCANA Tbk, PT|ACTIVE|IDX|29-JAN-2020|IDR|Certificate||||||||50|5946264082|||5946264082|99.58|0.42|100|TRANSPORTATION|50
31-MAR-2022|PURE|TRINITAN METALS AND MINERALS Tbk|EQUITY|ID1000151509|TRINITAN METALS AND MINERALS Tbk, PT|ACTIVE|IDX|09-OCT-2019|IDR|Certificate||||||||100|1375181505|||1375181505|99.92|0.08|100|METAL AND ALLIED PRODUCTS|70
31-MAR-2022|PURI|PURI GLOBAL SUKSES Tbk|EQUITY|ID1000157001|PURI GLOBAL SUKSES Tbk, PT|ACTIVE|IDX|08-SEP-2020|IDR|Certificate||||||||50|1000000000|||200000000|12.14|7.86|20|PROPERTY AND REAL ESTATE|378
31-MAR-2022|PWON|PAKUWON JATI Tbk|EQUITY|ID1000122500|PT. PAKUWON JATI Tbk|ACTIVE|IDX||IDR|Electronic||||||||25|48159602400|||23250907896|25.4|22.87|48.28|PROPERTY AND REAL ESTATE|484
31-MAR-2022|PYFA|PYRIDAM FARMA Tbk|EQUITY|ID1000075609|PYRIDAM FARMA Tbk, PT|ACTIVE|IDX|16-OCT-2001|IDR|Electronic|16-OCT-2001|||||||100|535080000|||535019488|51.54|48.45|99.99|PHARMACEUTICALS|1000
31-MAR-2022|PZZA|SARIMELATI KENCANA Tbk|EQUITY|ID1000143407|SARI MELATI KENCANA Tbk, PT|ACTIVE|IDX|23-MAY-2018|IDR|Electronic||||||||100|3021875000|||3021875000|68.48|31.52|100|FOOD & BEVERAGES|605
31-MAR-2022|RAJA|RUKUN RAHARJA Tbk|EQUITY|ID1000094105|RUKUN RAHARJA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||25|4227082500|||4227082000|99.37|0.63|100|INVESTMENT COMPANY|185
31-MAR-2022|RALS|RAMAYANA LESTARI SENTOSA Tbk|EQUITY|ID1000099500|RAMAYANA LESTARI SENTOSA Tbk, PT|ACTIVE|IDX|24-JUL-1996|IDR|Electronic|22-OCT-2004|||||||50|7096000000|||2870941260|24.58|15.88|40.46|RETAIL TRADE|755
31-MAR-2022|RANC|SUPRA BOGA LESTARI Tbk|EQUITY|ID1000122906|SUPRA BOGA LESTARI Tbk, PT|ACTIVE|IDX|07-JUN-2012|IDR|Electronic||||||||100|1564487500|||1564487500|99.78|0.22|100|RETAIL TRADE|1560
31-MAR-2022|RBMS|RISTIA BINTANG MAHKOTASEJATI Tbk|EQUITY|ID1000058100|RISTIA BINTANG MAHKOTASEJATI Tbk, PT|ACTIVE|IDX|19-DEC-1997|IDR|Electronic|01-SEP-2000|||||||500|2656212826|||2654607826|98.82|1.12|99.94|PROPERTY AND REAL ESTATE|67
31-MAR-2022|RDTX|RODA VIVATEX Tbk|EQUITY|ID1000067200|PT. RODA VIVATEX Tbk|ACTIVE|IDX|14-MAY-1990|IDR|Electronic|25-APR-2001|||||||500|268800000|||268498678|99.72|0.17|99.89|PROPERTY AND REAL ESTATE|7225
31-MAR-2022|REAL|REPOWER ASIA INDONESIA Tbk|EQUITY|ID1000152705|REPOWER ASIA INDONESIA Tbk, PT|ACTIVE|IDX|06-DEC-2019|IDR|Certificate||||||||25|6633610151|||3380970151|44.05|6.92|50.97|PROPERTY AND REAL ESTATE|50
31-MAR-2022|RELI|RELIANCE SEKURITAS INDONESIA Tbk|EQUITY|ID1000101603|RELIANCE SEKURITAS INDONESIA Tbk, PT|ACTIVE|IDX|13-JUL-2005|IDR|Electronic||||||||100|1800000000|||1800000000|100|0|100|SECURITIES COMPANY|472
31-MAR-2022|RICY|RICKY PUTRA GLOBALINDO Tbk|EQUITY|ID1000059801|RICKY PUTRA GLOBALINDO Tbk, PT|ACTIVE|IDX|09-FEB-1998|IDR|Electronic|21-NOV-2000|||||||500|641717510|||298580410|37.7|8.83|46.53|TEXTILE, GARMENT|72
31-MAR-2022|RIGS|RIG TENDERS INDONESIA Tbk|EQUITY|ID1000098809|RIG TENDERS INDONESIA Tbk, PT|ACTIVE|IDX|05-MAR-1990|IDR|Electronic|18-AUG-2004|||||||100|609130000|||606778750|95.09|4.53|99.61|TRANSPORTATION|338
31-MAR-2022|RIMO|RIMO INTERNATIONAL LESTARI Tbk|EQUITY|ID1000062706|RIMO INTERNATIONAL LESTARI Tbk, PT|ACTIVE|IDX|10-NOV-2000|IDR|Electronic||||||||250|45080600000|||44078838614|79.09|18.68|97.78|PROPERTY AND REAL ESTATE|50
31-MAR-2022|RISE|JAYA SUKSES MAKMUR SENTOSA Tbk|EQUITY|ID1000144801|JAYA SUKSES MAKMUR SENTOSA Tbk, PT|ACTIVE|IDX|09-JUL-2018|IDR|Electronic||||||||100|9950000000|||2500000000|25.13|0|25.13|PROPERTY AND REAL ESTATE|324
31-MAR-2022|RMBA|BENTOEL INTERNATIONAL INVESTAMA Tbk|EQUITY|ID1000052509|BENTOEL INTERNASIONAL INVESTAMA Tbk, PT|ACTIVE|IDX|05-MAR-1990|IDR|Electronic|25-APR-2000|||||||50|36401136250|||36394274319|0.02|99.96|99.98|TOBACCO MANUFACTURERS|306
31-MAR-2022|RMKE|RMK ENERGY Tbk|EQUITY|ID1000164908|RMK ENERGY Tbk, PT|ACTIVE|IDX|07-DEC-2021|IDR|Certificate||||||||100|4375000000|||875000000|19.68|0.32|20|COAL MINING|424
31-MAR-2022|ROCK|ROCKFIELDS PROPERTI INDONESIA Tbk|EQUITY|ID1000157605|ROCKFIELDS PROPERTI INDONESIA Tbk, PT|ACTIVE|IDX|10-SEP-2020|IDR|Certificate||||||||50|1435185100|||1062036998|54.2|19.8|74|PROPERTY AND REAL ESTATE|570
31-MAR-2022|RODA|PIKKO LAND DEVELOPMENT Tbk|EQUITY|ID1000075203|PT. PIKKO LAND DEVELOPMENT Tbk|ACTIVE|IDX|22-OCT-2001|IDR|Electronic|22-OCT-2001|||||||100|13592128209|||13592128209|98.22|1.78|100|PROPERTY AND REAL ESTATE|80
31-MAR-2022|RONY|AESLER GRUP INTERNASIONAL Tbk|EQUITY|ID1000155609|AESLER GRUP INTERNASIONAL Tbk, PT|ACTIVE|IDX|09-APR-2020|IDR|Certificate||||||||10|1250000000|||250000000|20|0|20|OTHERS - MISCELLANENEOUS INDUSTRY|800
31-MAR-2022|ROTI|NIPPON INDOSARI CORPINDO Tbk|EQUITY|ID1000129703|NIPPON INDOSARI CORPINDO, PT|ACTIVE|IDX||IDR|Electronic||||||||20|6186488888|||5553060861|33.29|56.48|89.76|FOOD & BEVERAGES|1285
31-MAR-2022|RSGK|KEDOYA ADYARAYA Tbk|EQUITY|ID1000163009|KEDOYA ADYARAYA TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||200|929675000|||929675000|99.58|0.42|100|HEALTH CARE|1460
31-MAR-2022|RUIS|RADIANT UTAMA INTERINSCO Tbk|EQUITY|ID1000103708|RADIANT UTAMA INTERINSCO Tbk, PT|ACTIVE|IDX|12-JUL-2006|IDR|Electronic|12-JUL-2006|||||||100|770000000|||705848000|75.81|15.86|91.67|CRUDE PETROLEUM & NATURAL GAS PROD.|197
31-MAR-2022|RUNS|GLOBAL SUKSES SOLUSI Tbk|EQUITY|ID1000163405|GLOBAL SUKSES SOLUSI TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||4|983557875|||196800000|19.79|0.22|20.01|INVESTMENT COMPANY|198
31-MAR-2022|SAFE|STEADY SAFE Tbk|EQUITY|ID1000067309|STEADY SAFE Tbk, PT|ACTIVE|IDX|15-AUG-1994|IDR|Electronic|25-APR-2001|||||||500|615145012|||593165015|93.83|2.59|96.43|TRANSPORTATION|210
31-MAR-2022|SAME|SARANA MEDITAMA METROPOLITAN Tbk|EQUITY|ID1000126303|SARANA MEDITAMA METROPOLITAN Tbk. PT|ACTIVE|IDX|11-JAN-2013|IDR|Electronic||||||||20|17129632545|||17129632545|97.79|2.21|100|HEALTH CARE|448
31-MAR-2022|SAMF|SARASWANTI ANUGERAH MAKMUR Tbk|EQUITY|ID1000155104|SARASWANTI ANUGERAH MAKMUR Tbk, PT|ACTIVE|IDX|31-MAR-2020|IDR|Certificate||||||||100|5125000000|||775000000|15.09|0.03|15.12|CROPS|605
31-MAR-2022|SAPX|SATRIA ANTARAN PRIMA Tbk|EQUITY|ID1000145600|SATRIA ANTARAN PRIMA Tbk, PT|ACTIVE|IDX|03-OCT-2018|IDR|Electronic||||||||100|833333300|||833333300|50.28|49.72|100|TRANSPORTATION|1300
